Date,AAPL,BTC-USD,CC=F,ETH-USD,GC=F,KC=F,TSLA,USDUAH=X,VNQ,^GSPC
2024-04-10,166.99148559570312,70587.8828125,10411.0,3543.737060546875,2329.60009765625,214.64999389648438,171.75999450683594,38.63911437988281,79.94486236572266,5160.64013671875
2024-04-11,174.2173614501953,70060.609375,10373.0,3505.247802734375,2354.800048828125,220.35000610351562,174.60000610351562,38.68075180053711,80.21648406982422,5199.06005859375
2024-04-12,175.72027587890625,67195.8671875,10987.0,3243.034912109375,2356.199951171875,224.64999389648438,171.0500030517578,38.93336868286133,79.26579284667969,5123.41015625
2024-04-15,171.87841796875,63426.2109375,11001.0,3101.600341796875,2365.800048828125,231.5500030517578,161.47999572753906,39.063201904296875,77.91736602783203,5061.81982421875
2024-04-16,168.583984375,63811.86328125,10243.0,3084.920166015625,2390.800048828125,236.75,157.11000061035156,39.27675247192383,76.82117462158203,5051.41015625
2024-04-17,167.21046447753906,61276.69140625,10340.0,2984.7275390625,2371.699951171875,247.9499969482422,155.4499969482422,39.275901794433594,76.25852966308594,5022.2099609375
2024-04-18,166.2549591064453,63512.75390625,11311.0,3066.027587890625,2382.300048828125,239.85000610351562,149.92999267578125,39.152442932128906,76.26822662353516,5011.1201171875
2024-04-19,164.22454833984375,63843.5703125,11878.0,3059.278564453125,2398.39990234375,241.39999389648438,147.0500030517578,39.354496002197266,76.6368637084961,4967.22998046875
2024-04-22,165.0606231689453,66837.6796875,11166.0,3201.652099609375,2332.199951171875,231.64999389648438,142.0500030517578,39.44641876220703,77.31591796875,5010.60009765625
2024-04-23,166.11561584472656,66407.2734375,10584.0,3219.91162109375,2327.699951171875,224.5,144.67999267578125,39.51266098022461,78.02408599853516,5070.5498046875
2024-04-24,168.22567749023438,64276.8984375,11043.0,3139.80517578125,2324.5,228.4499969482422,162.1300048828125,39.258323669433594,78.16960144042969,5071.6298828125
2024-04-25,169.09156799316406,64481.70703125,10988.0,3156.509521484375,2329.800048828125,231.9499969482422,170.17999267578125,39.262516021728516,77.7233657836914,5048.419921875
2024-04-26,168.5043487548828,63755.3203125,10729.0,3130.164794921875,2334.800048828125,230.60000610351562,168.2899932861328,39.359283447265625,77.76216888427734,5099.9599609375
2024-04-29,172.6846160888672,63841.12109375,9983.0,3215.428955078125,2345.39990234375,233.5500030517578,194.0500030517578,39.41559600830078,78.5576400756836,5116.169921875
2024-04-30,169.52952575683594,60636.85546875,10133.0,3012.286865234375,2291.39990234375,220.64999389648438,183.27999877929688,39.38056945800781,77.2286148071289,5035.68994140625
2024-05-01,168.5043487548828,58254.01171875,9183.0,2969.78466796875,2299.89990234375,219.0500030517578,179.99000549316406,39.246910095214844,77.25772094726562,5018.39013671875
2024-05-02,172.21682739257812,59123.43359375,8483.0,2988.16845703125,2299.199951171875,208.64999389648438,180.00999450683594,39.312950134277344,78.3442153930664,5064.2001953125
2024-05-03,182.51817321777344,62889.8359375,8505.0,3103.5419921875,2299.0,205.89999389648438,181.19000244140625,39.25912857055664,78.8680648803711,5127.7900390625
2024-05-06,180.85604858398438,63161.94921875,8571.0,3062.728759765625,2321.60009765625,200.6999969482422,184.75999450683594,39.01825714111328,78.93597412109375,5180.740234375
2024-05-07,181.54278564453125,62334.81640625,9593.0,3006.5771484375,2315.199951171875,199.0,177.80999755859375,39.01445007324219,79.68293762207031,5187.7001953125
2024-05-08,181.8811798095703,61187.94140625,9617.0,2973.6572265625,2313.60009765625,200.25,174.72000122070312,39.03104019165039,79.0135726928711,5187.669921875
2024-05-09,183.70260620117188,63049.9609375,9678.0,3036.0205078125,2332.10009765625,203.6999969482422,171.97000122070312,39.13533020019531,80.63362121582031,5214.080078125
2024-05-10,182.4368438720703,60792.77734375,9874.0,2909.791259765625,2367.300048828125,204.39999389648438,168.47000122070312,39.314430236816406,80.41049194335938,5222.68017578125
2024-05-13,185.65602111816406,62901.44921875,8149.0,2949.359619140625,2336.10009765625,200.39999389648438,171.88999938964844,39.33397674560547,80.67242431640625,5221.419921875
2024-05-14,186.8021697998047,61552.7890625,8751.0,2881.157958984375,2353.39990234375,202.85000610351562,177.5500030517578,39.329505920410156,81.29328155517578,5246.68017578125
2024-05-15,189.0845184326172,66267.4921875,9066.0,3037.056640625,2388.699951171875,201.25,173.99000549316406,39.38022994995117,82.4185791015625,5308.14990234375
2024-05-16,189.2041015625,65231.58203125,7393.0,2945.131103515625,2380.0,199.5500030517578,174.83999633789062,39.30445098876953,82.3603744506836,5297.10009765625
2024-05-17,189.23399353027344,67051.875,7348.0,3094.11865234375,2412.199951171875,208.14999389648438,177.4600067138672,39.069210052490234,82.35066986083984,5303.27001953125
2024-05-20,190.40008544921875,71448.1953125,7216.0,3663.85546875,2433.89990234375,209.3000030517578,174.9499969482422,38.97608947753906,81.8656234741211,5308.1298828125
2024-05-21,191.70570373535156,70136.53125,7394.0,3789.312744140625,2421.699951171875,217.1999969482422,186.60000610351562,39.40827178955078,81.83651733398438,5321.41015625
2024-05-22,190.2605438232422,69122.3359375,7536.0,3737.2177734375,2389.199951171875,220.4499969482422,180.11000061035156,39.545413970947266,81.09925842285156,5307.009765625
2024-05-23,186.25401306152344,67929.5625,8109.0,3776.92724609375,2335.0,215.64999389648438,173.74000549316406,39.53293228149414,79.35310363769531,5267.83984375
2024-05-24,189.3436279296875,68526.1015625,8294.0,3726.9345703125,2332.5,218.25,179.24000549316406,39.67145919799805,79.41130828857422,5304.72021484375
2024-05-28,189.3535919189453,68296.21875,8780.0,3840.25634765625,2355.199951171875,230.9499969482422,176.75,40.04216384887695,78.88746643066406,5306.0400390625
2024-05-29,189.652587890625,67578.09375,9309.0,3763.196533203125,2340.300048828125,229.4499969482422,176.19000244140625,40.21459197998047,78.12109375,5266.9501953125
2024-05-30,190.6492462158203,68364.9921875,9257.0,3746.849609375,2342.89990234375,233.0,178.7899932861328,40.25656509399414,79.26579284667969,5235.47998046875
2024-05-31,191.60601806640625,67491.4140625,9331.0,3760.026611328125,2322.89990234375,222.35000610351562,178.0800018310547,40.23517990112305,80.75003051757812,5277.509765625
2024-06-03,193.38006591796875,68804.78125,9775.0,3766.38916015625,2346.60009765625,226.5500030517578,176.2899932861328,40.250518798828125,80.56571960449219,5283.39990234375
2024-06-04,193.69900512695312,70567.765625,9557.0,3812.515869140625,2325.5,233.89999389648438,174.77000427246094,40.108909606933594,81.18657684326172,5291.33984375
2024-06-05,195.21389770507812,71082.8203125,9408.0,3864.260986328125,2354.10009765625,231.9499969482422,175.0,40.02558135986328,81.08956146240234,5354.02978515625
2024-06-06,193.82855224609375,70757.1640625,9872.0,3811.60595703125,2370.300048828125,234.1999969482422,177.94000244140625,39.86302947998047,81.24476623535156,5352.9599609375
2024-06-07,196.23046875,69342.5859375,9933.0,3678.629150390625,2305.199951171875,224.8000030517578,177.47999572753906,39.813541412353516,80.47840118408203,5346.990234375
2024-06-10,192.47311401367188,69512.28125,9687.0,3666.717529296875,2307.699951171875,221.39999389648438,173.7899932861328,40.198936462402344,80.75003051757812,5360.7900390625
2024-06-11,206.4561004638672,67332.03125,9910.0,3498.33056640625,2307.5,220.5500030517578,170.66000366210938,40.15951919555664,80.4590072631836,5375.31982421875
2024-06-12,212.35629272460938,68241.1875,10539.0,3559.61767578125,2336.0,224.35000610351562,177.2899932861328,40.23253631591797,81.17686462402344,5421.02978515625
2024-06-13,213.5223846435547,66756.3984375,10810.0,3469.28125,2300.199951171875,226.0500030517578,182.47000122070312,40.2037353515625,81.5066909790039,5433.740234375
2024-06-14,211.7782440185547,66011.09375,10294.0,3480.27197265625,2331.39990234375,224.14999389648438,178.00999450683594,40.55653762817383,81.48729705810547,5431.60009765625
2024-06-17,215.94422912597656,66490.296875,9659.0,3511.37890625,2312.39990234375,227.14999389648438,187.44000244140625,40.37563705444336,81.16716003417969,5473.22998046875
2024-06-18,213.5721893310547,65140.74609375,9938.0,3483.681396484375,2330.39990234375,226.3000030517578,184.86000061035156,40.36173629760742,81.48729705810547,5487.02978515625
2024-06-20,208.97764587402344,64828.65625,9598.0,3511.0869140625,2353.800048828125,230.25,181.57000732421875,40.26707077026367,81.25447845458984,5473.169921875
2024-06-21,206.79498291015625,64096.19921875,8995.0,3516.07568359375,2316.39990234375,226.5500030517578,183.00999450683594,40.23848342895508,81.45819091796875,5464.6201171875
2024-06-24,207.4427947998047,60277.4140625,7978.0,3350.25634765625,2330.0,238.0,182.5800018310547,40.1268310546875,82.08875274658203,5447.8701171875
2024-06-25,208.36968994140625,61804.640625,7967.0,3395.029052734375,2316.60009765625,231.1999969482422,187.35000610351562,40.320701599121094,81.07986450195312,5469.2998046875
2024-06-26,212.5356903076172,60811.27734375,7797.0,3369.477294921875,2299.199951171875,226.35000610351562,196.3699951171875,40.3578987121582,80.82763671875,5477.89990234375
2024-06-27,213.38284301757812,61604.80078125,7397.0,3444.800537109375,2324.5,228.25,197.4199981689453,40.247135162353516,81.61341094970703,5482.8701171875
2024-06-28,209.9144744873047,60320.13671875,7729.0,3373.635986328125,2327.699951171875,228.9499969482422,197.8800048828125,40.23554229736328,82.26457214355469,5460.47998046875
2024-07-01,216.02395629882812,62851.98046875,7352.0,3440.341552734375,2327.60009765625,226.6999969482422,209.86000061035156,40.13554763793945,81.4886703491211,5475.08984375
2024-07-02,219.53216552734375,62029.015625,7773.0,3416.354736328125,2323.0,229.10000610351562,231.25999450683594,40.36433792114258,81.8717041015625,5509.009765625
2024-07-03,220.80787658691406,60173.921875,7811.0,3292.916748046875,2359.800048828125,225.9499969482422,246.38999938964844,40.49357223510742,81.79313659667969,5537.02001953125
2024-07-05,225.5818328857422,56662.375,7721.0,2981.5986328125,2388.5,230.3000030517578,251.52000427246094,40.25864791870117,82.01903533935547,5567.18994140625
2024-07-08,227.056884765625,56705.09765625,7693.0,3018.73193359375,2355.199951171875,236.1999969482422,252.94000244140625,40.30134201049805,82.28421020507812,5572.85009765625
2024-07-09,227.9139862060547,58009.2265625,8023.0,3064.032958984375,2360.10009765625,252.0,262.3299865722656,40.45693588256836,82.26457214355469,5576.97998046875
2024-07-10,232.1995849609375,57742.49609375,8197.0,3102.21875,2372.199951171875,245.6999969482422,263.260009765625,40.52586364746094,82.87349700927734,5633.91015625
2024-07-11,226.80772399902344,57344.9140625,8441.0,3100.330810546875,2415.0,246.75,241.02999877929688,40.47139358520508,85.25029754638672,5584.5400390625
2024-07-12,229.76776123046875,57899.46484375,8523.0,3134.15869140625,2414.0,250.4499969482422,248.22999572753906,40.63054275512695,85.89850616455078,5615.35009765625
2024-07-15,233.61483764648438,64870.15234375,8463.0,3489.552734375,2422.89990234375,244.14999389648438,252.63999938964844,40.62702178955078,86.47798156738281,5631.22021484375
2024-07-16,234.03343200683594,65097.1484375,8320.0,3443.513427734375,2462.39990234375,245.39999389648438,256.55999755859375,40.739105224609375,87.53868865966797,5667.2001953125
2024-07-17,228.1133270263672,64118.79296875,7763.0,3388.75244140625,2454.800048828125,247.35000610351562,248.5,41.01885223388672,88.13780212402344,5588.27001953125
2024-07-18,223.42906188964844,63974.06640625,8068.0,3426.258544921875,2451.800048828125,243.39999389648438,249.22999572753906,41.18756866455078,87.36190032958984,5544.58984375
2024-07-19,223.55862426757812,66710.15625,7689.0,3505.73486328125,2395.5,238.1999969482422,239.1999969482422,41.20911407470703,87.20476531982422,5505.0
2024-07-22,223.20982360839844,67585.25,8398.0,3440.419921875,2392.0,243.0500030517578,251.50999450683594,41.21049880981445,88.10833740234375,5564.41015625
2024-07-23,224.25628662109375,65927.671875,8286.0,3481.995849609375,2404.60009765625,239.10000610351562,246.3800048828125,41.079898834228516,88.03958892822266,5555.740234375
2024-07-24,217.80796813964844,65372.1328125,8227.0,3336.33935546875,2413.300048828125,231.14999389648438,215.99000549316406,40.96818542480469,86.74315643310547,5427.1298828125
2024-07-25,216.76148986816406,65777.2265625,7805.0,3174.42724609375,2351.89990234375,234.6999969482422,220.25,40.97388458251953,86.45833587646484,5399.22021484375
2024-07-26,217.22991943359375,67912.0625,8038.0,3275.951416015625,2380.0,230.25,219.8000030517578,40.945735931396484,87.97084045410156,5459.10009765625
2024-07-29,217.50897216796875,66819.9140625,7716.0,3320.539306640625,2377.300048828125,230.39999389648438,232.10000610351562,40.786502838134766,88.42262268066406,5463.5400390625
2024-07-30,218.0670928955078,66201.015625,8136.0,3278.667724609375,2405.0,230.8000030517578,222.6199951171875,40.76157760620117,89.1101303100586,5436.43994140625
2024-07-31,221.3361053466797,64619.25,8092.0,3231.295654296875,2426.5,229.1999969482422,232.07000732421875,40.75543975830078,88.79584503173828,5522.2998046875
2024-08-01,217.62855529785156,65357.5,7562.0,3201.564453125,2435.0,227.25,216.86000061035156,40.71847915649414,89.6895980834961,5446.68017578125
2024-08-02,219.12355041503906,61415.06640625,7520.0,2986.01318359375,2425.699951171875,230.5,207.6699981689453,40.85131072998047,89.64048767089844,5346.56005859375
2024-08-05,208.56903076171875,53991.45703125,7901.0,2417.206298828125,2401.699951171875,225.6999969482422,198.8800048828125,40.614017486572266,87.07709503173828,5186.330078125
2024-08-06,206.53585815429688,56034.31640625,8223.0,2458.723876953125,2389.10009765625,235.9499969482422,200.63999938964844,40.88703155517578,88.79584503173828,5240.02978515625
2024-08-07,209.11717224121094,55027.4609375,8586.0,2336.58935546875,2390.5,246.3000030517578,191.75999450683594,40.74846267700195,88.18690490722656,5199.5
2024-08-08,212.59548950195312,61710.13671875,8178.0,2683.352783203125,2422.199951171875,245.3000030517578,198.83999633789062,40.69442367553711,89.05119323730469,5319.31005859375
2024-08-09,215.51568603515625,60880.11328125,9098.0,2599.5986328125,2432.10009765625,234.0500030517578,200.0,40.780948638916016,89.46369934082031,5344.16015625
2024-08-12,217.0522918701172,59354.515625,8731.0,2724.431884765625,2462.39990234375,240.85000610351562,197.49000549316406,40.827178955078125,88.80565643310547,5344.39013671875
2024-08-13,220.78407287597656,60609.56640625,8862.0,2703.671875,2466.699951171875,232.6999969482422,207.8300018310547,41.03583526611328,89.58155822753906,5434.43017578125
2024-08-14,221.23309326171875,58737.26953125,8833.0,2662.914794921875,2439.39990234375,237.0,201.3800048828125,41.06467819213867,89.81727600097656,5455.2099609375
2024-08-15,224.22650146484375,57560.09765625,8485.0,2570.087646484375,2453.10009765625,239.89999389648438,214.13999938964844,40.97928237915039,89.74851989746094,5543.22021484375
2024-08-16,225.5535888671875,58894.10546875,8637.0,2593.1865234375,2498.60009765625,245.4499969482422,216.1199951171875,40.997676849365234,89.69941711425781,5554.25
2024-08-19,225.39393615722656,59493.453125,9173.0,2637.306396484375,2501.800048828125,245.89999389648438,222.72000122070312,40.79914855957031,90.44584655761719,5608.25
2024-08-20,226.0125732421875,59012.79296875,9486.0,2573.10693359375,2511.300048828125,249.4499969482422,221.10000610351562,41.10972595214844,90.33781433105469,5597.1201171875
2024-08-21,225.90280151367188,61175.19140625,9582.0,2631.3955078125,2508.39990234375,249.4499969482422,223.27000427246094,41.0036506652832,90.81906127929688,5620.85009765625
2024-08-22,224.03692626953125,60381.9140625,9689.0,2622.951416015625,2478.89990234375,246.8000030517578,210.66000366210938,41.106502532958984,91.08423614501953,5570.64013671875
2024-08-23,226.3418426513672,64094.35546875,9821.0,2764.447021484375,2508.39990234375,251.1999969482422,220.32000732421875,41.07576370239258,93.08782196044922,5634.60986328125
2024-08-26,226.68109130859375,62880.66015625,9880.0,2681.340576171875,2517.699951171875,253.64999389648438,213.2100067138672,40.67350769042969,93.04853057861328,5616.83984375
2024-08-27,227.5292205810547,59504.1328125,9785.0,2458.7265625,2516.0,259.3999938964844,209.2100067138672,41.0594596862793,93.18602752685547,5625.7998046875
2024-08-28,225.99261474609375,59027.625,9730.0,2528.41552734375,2501.0,260.45001220703125,205.75,41.08268737792969,92.82263946533203,5592.18017578125
2024-08-29,229.28536987304688,59388.1796875,9600.0,2528.792724609375,2525.699951171875,251.8000030517578,206.27999877929688,40.972984313964844,92.5378189086914,5591.9599609375
2024-08-30,228.49710083007812,59119.4765625,9666.0,2525.822021484375,2493.800048828125,248.1999969482422,214.11000061035156,41.059844970703125,93.43156433105469,5648.39990234375
2024-09-03,222.28077697753906,57431.0234375,9663.0,2420.603759765625,2489.89990234375,246.75,210.60000610351562,40.89818572998047,93.38246154785156,5528.93017578125
2024-09-04,220.36500549316406,57971.5390625,9282.0,2448.97705078125,2493.39990234375,245.5500030517578,219.41000366210938,41.06393814086914,93.64764404296875,5520.06982421875
2024-09-05,221.89163208007812,56160.48828125,9539.0,2367.737548828125,2511.39990234375,246.60000610351562,230.1699981689453,40.84038543701172,93.34318542480469,5503.41015625
2024-09-06,220.3350830078125,53948.75390625,9459.0,2223.87646484375,2493.5,240.0500030517578,210.72999572753906,40.720577239990234,93.2547836303711,5408.419921875
2024-09-09,220.42486572265625,57019.53515625,9839.0,2358.482177734375,2501.800048828125,249.4499969482422,216.27000427246094,40.762630462646484,94.29586029052734,5471.0498046875
2024-09-10,219.6266326904297,57648.7109375,9654.0,2389.5810546875,2512.300048828125,248.0,226.1699981689453,40.884971618652344,95.66104125976562,5495.52001953125
2024-09-11,222.1710205078125,57343.171875,10115.0,2339.841552734375,2512.10009765625,249.4499969482422,228.1300048828125,40.92902374267578,95.47443389892578,5554.1298828125
2024-09-12,222.28077697753906,58127.01171875,9968.0,2361.78173828125,2551.199951171875,252.0,229.80999755859375,40.997886657714844,95.87712097167969,5595.759765625
2024-09-13,222.01138305664062,60571.30078125,10079.0,2441.607177734375,2581.300048828125,262.04998779296875,230.2899932861328,41.054481506347656,96.87890625,5626.02001953125
2024-09-16,215.84495544433594,58192.5078125,7767.0,2295.28369140625,2580.39990234375,259.04998779296875,226.77999877929688,41.151512145996094,97.20301055908203,5633.08984375
2024-09-17,224.7505645751953,56292.17578125,10146.564453125,2200.26025390625,2561.193359375,258.43536376953125,223.15756225585938,41.024078369140625,96.1483154296875,5622.03515625
2024-09-18,224.8909912109375,55832.0234375,10190.03125,2173.775634765625,2563.854248046875,259.1614074707031,222.64334106445312,41.03387451171875,96.10333251953125,5624.72265625
2024-09-19,224.75526428222656,56225.6875,10167.740234375,2169.725830078125,2571.27734375,259.51116943359375,221.90216064453125,40.99480056762695,96.45504760742188,5626.8388671875
2024-09-20,225.50750732421875,55868.0703125,10254.3837890625,2126.056640625,2576.3095703125,259.1636047363281,221.77133178710938,41.01020812988281,96.81764221191406,5634.79833984375
2024-09-23,271.233642578125,48320.52734375,8045.07275390625,2313.31103515625,2737.47216796875,328.2576904296875,229.32501220703125,43.13018798828125,87.76875305175781,5724.99169921875
2024-09-24,139.4698486328125,43684.45703125,4037.00732421875,2403.653076171875,3018.29248046875,161.68417358398438,153.7265167236328,40.6736946105957,59.121273040771484,6361.09228515625
2024-09-25,224.71409606933594,56082.9609375,10155.9150390625,2128.72412109375,2581.63818359375,260.70269775390625,224.269775390625,40.93242263793945,97.11297607421875,5642.03173828125
2024-09-26,225.7440185546875,55361.77734375,10422.0146484375,2086.140625,2584.157470703125,262.1402893066406,225.06298828125,41.04143524169922,97.32987213134766,5654.0166015625
2024-09-27,225.88442993164062,54901.62109375,10465.4814453125,2059.655517578125,2586.818359375,262.8663635253906,224.54879760742188,41.051231384277344,97.28489685058594,5656.7041015625
2024-09-30,225.74871826171875,55295.28515625,10443.1904296875,2055.60595703125,2594.24169921875,263.2160949707031,223.80758666992188,41.01215744018555,97.63661193847656,5658.82080078125
2024-10-01,226.50096130371094,54937.671875,10529.833984375,2011.936767578125,2599.27392578125,262.8685607910156,223.6767578125,41.027565002441406,97.99919891357422,5666.77978515625
2024-10-02,272.22711181640625,47390.12890625,8320.5234375,2199.19140625,2760.436279296875,331.962646484375,231.23043823242188,43.147544860839844,88.95030975341797,5756.97314453125
2024-10-03,140.4633026123047,42754.05859375,4312.45751953125,2289.533203125,3041.2568359375,165.38912963867188,155.6319580078125,40.6910514831543,60.302833557128906,6393.07373046875
2024-10-04,225.70755004882812,55152.5625,10431.3662109375,2014.6041259765625,2604.602294921875,264.40765380859375,226.17520141601562,40.94977569580078,98.2945327758789,5674.013671875
2024-10-07,226.7374725341797,54431.37890625,10697.4658203125,1972.0206298828125,2607.12158203125,265.8452453613281,226.96844482421875,41.05879211425781,98.51142883300781,5685.998046875
2024-10-08,226.8778839111328,53971.22265625,10740.931640625,1945.5357666015625,2609.782470703125,266.5712890625,226.4542236328125,41.06858444213867,98.4664535522461,5688.685546875
2024-10-09,226.74217224121094,54364.88671875,10718.640625,1941.48583984375,2617.20556640625,266.9210510253906,225.7130126953125,41.029510498046875,98.81816864013672,5690.80224609375
2024-10-10,227.49441528320312,54007.26953125,10805.2841796875,1897.8167724609375,2622.238037109375,266.5735168457031,225.58218383789062,41.044918060302734,99.18075561523438,5698.76123046875
2024-10-11,273.2205505371094,46459.7265625,8595.97265625,2085.0712890625,2783.400390625,335.6676025390625,233.13589477539062,43.16490173339844,90.13186645507812,5788.95458984375
2024-10-14,141.45675659179688,41823.65625,4587.908203125,2175.413330078125,3064.220703125,169.0940704345703,157.53738403320312,40.708404541015625,61.48439407348633,6425.05517578125
2024-10-15,226.7010040283203,54222.16015625,10706.81640625,1900.484130859375,2627.56640625,268.11260986328125,228.08062744140625,40.967132568359375,99.47608947753906,5705.9951171875
2024-10-16,227.73092651367188,53500.9765625,10972.916015625,1857.900634765625,2630.085693359375,269.5501708984375,228.87387084960938,41.07614517211914,99.6929931640625,5717.9794921875
2024-10-17,227.871337890625,53040.8203125,11016.3818359375,1831.415771484375,2632.74658203125,270.2762451171875,228.35964965820312,41.085941314697266,99.64801025390625,5720.6669921875
2024-10-18,227.73562622070312,53434.484375,10994.0908203125,1827.3662109375,2640.169677734375,270.6260070800781,227.61843872070312,41.04686737060547,99.99972534179688,5722.78369140625
2024-10-21,228.4878692626953,53076.87109375,11080.7353515625,1783.69677734375,2645.2021484375,270.2784423828125,227.48764038085938,41.06227493286133,100.36231231689453,5730.74267578125
2024-10-22,274.2140197753906,45529.328125,8871.423828125,1970.951416015625,2806.364501953125,339.37255859375,235.04132080078125,43.18225860595703,91.31343078613281,5820.93603515625
2024-10-23,142.45021057128906,40893.2578125,4863.3583984375,2061.29345703125,3087.18505859375,172.79901123046875,159.44281005859375,40.72576141357422,62.66594696044922,6457.03662109375
2024-10-24,227.6944580078125,53291.76171875,10982.2666015625,1786.364501953125,2650.530517578125,271.8175354003906,229.98605346679688,40.98448944091797,100.65764617919922,5737.9765625
2024-10-25,228.72439575195312,52570.578125,11248.3662109375,1743.7806396484375,2653.0498046875,273.255126953125,230.779296875,41.093502044677734,100.87454986572266,5749.9609375
2024-10-28,228.86480712890625,52110.421875,11291.83203125,1717.2958984375,2655.710693359375,273.981201171875,230.26507568359375,41.10329818725586,100.8295669555664,5752.64892578125
2024-10-29,228.7290802001953,52504.0859375,11269.541015625,1713.2462158203125,2663.134033203125,274.3309326171875,229.52389526367188,41.06422424316406,101.18128204345703,5754.76513671875
2024-10-30,229.4813232421875,52146.47265625,11356.185546875,1669.5771484375,2668.166259765625,273.9833984375,229.39306640625,41.07963180541992,101.54387664794922,5762.724609375
2024-10-31,275.20745849609375,44598.9296875,9146.8740234375,1856.8314208984375,2829.32861328125,343.07745361328125,236.94674682617188,43.199615478515625,92.49498748779297,5852.91796875
2024-11-01,143.44366455078125,39962.859375,5138.80859375,1947.17333984375,3110.14892578125,176.50396728515625,161.34823608398438,40.74311828613281,63.847511291503906,6489.0185546875
2024-11-04,228.6879119873047,52361.359375,11257.716796875,1672.24462890625,2673.49462890625,275.5224609375,231.89149475097656,41.00184631347656,101.8392105102539,5769.9580078125
2024-11-05,229.71783447265625,51640.17578125,11523.81640625,1629.66064453125,2676.013916015625,276.9600830078125,232.68472290039062,41.11085891723633,102.05610656738281,5781.94287109375
2024-11-06,229.85824584960938,51180.0234375,11567.283203125,1603.1759033203125,2678.6748046875,277.6861267089844,232.17051696777344,41.12065124511719,102.0111312866211,5784.63037109375
2024-11-07,229.7225341796875,51573.68359375,11544.9912109375,1599.126220703125,2686.09814453125,278.035888671875,231.4293212890625,41.081581115722656,102.36284637451172,5786.7470703125
2024-11-08,230.4747772216797,51216.0703125,11631.63671875,1555.457275390625,2691.13037109375,277.6883239746094,231.29849243164062,41.096988677978516,102.72543334960938,5794.7060546875
2024-11-11,276.200927734375,43668.52734375,9422.32421875,1742.71142578125,2852.292724609375,346.78240966796875,238.8521728515625,43.21696853637695,93.67654418945312,5884.8994140625
2024-11-12,144.43711853027344,39032.45703125,5414.25927734375,1833.053466796875,3133.11328125,180.20889282226562,163.25367736816406,40.760475158691406,65.02906799316406,6521.0
2024-11-13,229.68136596679688,51430.9609375,11533.1669921875,1558.1246337890625,2696.458984375,279.2274169921875,233.7969207763672,41.01919937133789,103.02076721191406,5801.939453125
2024-11-14,230.7113037109375,50709.77734375,11799.267578125,1515.541015625,2698.97802734375,280.6650085449219,234.5901641845703,41.12821578979492,103.2376708984375,5813.92431640625
2024-11-15,230.85171508789062,50249.62109375,11842.7333984375,1489.055908203125,2701.63916015625,281.39105224609375,234.07594299316406,41.13800811767578,103.19268798828125,5816.61181640625
2024-11-18,230.7159881591797,50643.28125,11820.443359375,1485.005859375,2709.062255859375,281.7408447265625,233.33474731445312,41.098934173583984,103.54440307617188,5818.728515625
2024-11-19,231.46823120117188,50285.66796875,11907.087890625,1441.3369140625,2714.094482421875,281.393310546875,233.2039337158203,41.114341735839844,103.90699768066406,5826.6875
2024-11-20,277.1943664550781,42738.125,9697.775390625,1628.591552734375,2875.2568359375,350.48736572265625,240.7576141357422,43.23432540893555,94.85810852050781,5916.880859375
2024-11-21,145.4305877685547,38102.0546875,5689.71044921875,1718.93310546875,3156.077392578125,183.9138641357422,165.15911865234375,40.777828216552734,66.21063232421875,6552.9814453125
